trade_id,event_kind,source_pair_id,support_pair_ids,support_pair_count,support_pair_expectancy_mean,side,symbol,signal_dt,entry_dt,exit_dt,entry_ref_price,entry_fill_price,exit_ref_price,exit_fill_price,size,gross_price_pnl,entry_fee_allocated,exit_fee,spread_cost,slippage_cost,pnl,reason,latency_bars,partial_fill_ratio,rejected_entry_flag,friction_preset
29.0,exit_fragment,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000,1,2.8093317976574874,long,LINK/USDT,2023-11-29,2023-11-29 04:00:00,2023-12-11 00:00:00,14.644,14.6542508,14.6542508,14.6395965492,2.953739819841911,-0.043284844117909005,0.02164242205895509,0.021620779636896136,0.017313937647164074,0.025970906470746107,-0.08654804581376023,stop_loss,0,1.0,False,baseline
30.0,exit_fragment,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema20_dist0.000,1,2.710105416612176,long,LINK/USDT,2023-11-29,2023-11-29 04:00:00,2023-12-11 00:00:00,14.644,14.6542508,14.6542508,14.6395965492,2.953739819841911,-0.043284844117909005,0.02164242205895509,0.021620779636896136,0.017313937647164074,0.025970906470746107,-0.08654804581376023,stop_loss,0,1.0,False,baseline
31.0,exit_fragment,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema15_dist0.000,1,2.779529070266362,long,LINK/USDT,2023-11-29,2023-11-29 04:00:00,2023-12-11 00:00:00,14.644,14.6542508,14.6542508,14.6395965492,2.953739819841911,-0.043284844117909005,0.02164242205895509,0.021620779636896136,0.017313937647164074,0.025970906470746107,-0.08654804581376023,stop_loss,0,1.0,False,baseline
32.0,exit_fragment,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000,1,2.672049769214279,long,LINK/USDT,2023-11-29,2023-11-29 04:00:00,2023-12-11 00:00:00,14.644,14.6542508,14.6542508,14.6395965492,2.953739819841911,-0.043284844117909005,0.02164242205895509,0.021620779636896136,0.017313937647164074,0.025970906470746107,-0.08654804581376023,stop_loss,0,1.0,False,baseline
33.0,entry_filled,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000,1,2.8093317976574874,long,ETH/USDT,2023-12-28,2023-12-28 04:00:00,,2413.65,2414.374095,,,0.06691867587388405,0.0,0.08078335875080357,0.0,0.03230365240460005,0.016151826202300025,-0.08078335875080357,entry_filled,0,1.0,False,baseline
34.0,entry_filled,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema20_dist0.000,1,2.710105416612176,long,BTC/USDT,2023-12-28,2023-12-28 04:00:00,,43408.4,43421.42252,,,0.00440802621064338,0.0,0.09570138428579036,0.0,0.03826907299241842,0.01913453649620921,-0.09570138428579036,entry_filled,0,1.0,False,baseline
35.0,entry_filled,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema20_dist0.000,1,2.710105416612176,long,ETH/USDT,2023-12-28,2023-12-28 04:00:00,,2413.65,2414.374095,,,0.06691867587388405,0.0,0.08078335875080357,0.0,0.03230365240460005,0.016151826202300025,-0.08078335875080357,entry_filled,0,1.0,False,baseline
36.0,entry_filled,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema15_dist0.000,1,2.779529070266362,long,BTC/USDT,2023-12-28,2023-12-28 04:00:00,,43408.4,43421.42252,,,0.00440802621064338,0.0,0.09570138428579036,0.0,0.03826907299241842,0.01913453649620921,-0.09570138428579036,entry_filled,0,1.0,False,baseline
33.0,exit_fragment,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000,1,2.8093317976574874,long,ETH/USDT,2023-12-28,2023-12-28 04:00:00,2023-12-29 20:00:00,2413.65,2414.374095,2268.187082155543,2267.279807322681,0.06691867587388405,-9.843354959978383,0.08078335875080357,0.07586168127081437,0.030356815234419517,0.030356815234419517,-10.0,stop_loss,0,1.0,False,baseline
35.0,exit_fragment,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema20_dist0.000,1,2.710105416612176,long,ETH/USDT,2023-12-28,2023-12-28 04:00:00,2023-12-29 20:00:00,2413.65,2414.374095,2268.187082155543,2267.279807322681,0.06691867587388405,-9.843354959978383,0.08078335875080357,0.07586168127081437,0.030356815234419517,0.030356815234419517,-10.0,stop_loss,0,1.0,False,baseline
34.0,exit_fragment,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema20_dist0.000,1,2.710105416612176,long,BTC/USDT,2023-12-28,2023-12-28 04:00:00,2024-01-03 12:00:00,43408.4,43421.42252,41211.626401239075,41195.14175067858,0.00440802621064338,-9.813503983420128,0.09570138428579036,0.0907946322940803,0.03633238587198091,0.03633238587198091,-10.0,stop_loss,0,1.0,False,baseline
36.0,exit_fragment,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema15_dist0.000,1,2.779529070266362,long,BTC/USDT,2023-12-28,2023-12-28 04:00:00,2024-01-03 12:00:00,43408.4,43421.42252,41211.626401239075,41195.14175067858,0.00440802621064338,-9.813503983420128,0.09570138428579036,0.0907946322940803,0.03633238587198091,0.03633238587198091,-10.0,stop_loss,0,1.0,False,baseline
37.0,entry_filled,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000,1,2.8093317976574874,long,LINK/USDT,2024-01-17,2024-01-17 04:00:00,,15.846,15.857092199999999,,,5.64316853410406,0.0,0.04474212187271345,0.0,0.035768659436565174,0.02682649457742388,-0.04474212187271345,entry_filled,0,1.0,False,baseline
38.0,entry_filled,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema20_dist0.000,1,2.710105416612176,long,LINK/USDT,2024-01-17,2024-01-17 04:00:00,,15.846,15.857092199999999,,,5.64316853410406,0.0,0.04474212187271345,0.0,0.035768659436565174,0.02682649457742388,-0.04474212187271345,entry_filled,0,1.0,False,baseline
39.0,entry_filled,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema15_dist0.000,1,2.779529070266362,long,LINK/USDT,2024-01-17,2024-01-17 04:00:00,,15.846,15.857092199999999,,,5.64316853410406,0.0,0.04474212187271345,0.0,0.035768659436565174,0.02682649457742388,-0.04474212187271345,entry_filled,0,1.0,False,baseline
40.0,entry_filled,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000,1,2.672049769214279,long,LINK/USDT,2024-01-17,2024-01-17 04:00:00,,15.846,15.857092199999999,,,5.64316853410406,0.0,0.04474212187271345,0.0,0.035768659436565174,0.02682649457742388,-0.04474212187271345,entry_filled,0,1.0,False,baseline
37.0,exit_fragment,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000,1,2.8093317976574874,long,LINK/USDT,2024-01-17,2024-01-17 04:00:00,2024-01-23 08:00:00,15.846,15.857092199999999,14.114130774182584,14.100016643408402,5.64316853410406,-9.915473493001073,0.04474212187271345,0.03978438512621292,0.03185936746843877,0.04778905120265816,-10.0,stop_loss,0,1.0,False,baseline
38.0,exit_fragment,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema20_dist0.000,1,2.710105416612176,long,LINK/USDT,2024-01-17,2024-01-17 04:00:00,2024-01-23 08:00:00,15.846,15.857092199999999,14.114130774182584,14.100016643408402,5.64316853410406,-9.915473493001073,0.04474212187271345,0.03978438512621292,0.03185936746843877,0.04778905120265816,-10.0,stop_loss,0,1.0,False,baseline
39.0,exit_fragment,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema15_dist0.000,1,2.779529070266362,long,LINK/USDT,2024-01-17,2024-01-17 04:00:00,2024-01-23 08:00:00,15.846,15.857092199999999,14.114130774182584,14.100016643408402,5.64316853410406,-9.915473493001073,0.04474212187271345,0.03978438512621292,0.03185936746843877,0.04778905120265816,-10.0,stop_loss,0,1.0,False,baseline
40.0,exit_fragment,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000,1,2.672049769214279,long,LINK/USDT,2024-01-17,2024-01-17 04:00:00,2024-01-23 08:00:00,15.846,15.857092199999999,14.114130774182584,14.100016643408402,5.64316853410406,-9.915473493001073,0.04474212187271345,0.03978438512621292,0.03185936746843877,0.04778905120265816,-10.0,stop_loss,0,1.0,False,baseline
41.0,entry_filled,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000,1,2.8093317976574874,long,AVAX/USDT,2024-02-03,2024-02-04 00:00:00,,35.96,35.985172,,,2.4116571455635345,0.0,0.043391948594066414,0.0,0.034689276381785886,0.026016957286339407,-0.043391948594066414,entry_filled,0,1.0,False,baseline
42.0,entry_filled,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000,1,2.8093317976574874,short,DOGE/USDT,2024-02-03,2024-02-04 00:00:00,,0.07874,0.078653386,,,1696.1847876127072,0.0,0.06670533841371513,0.0,0.08013455410597473,0.06677879508831229,-0.06670533841371513,entry_filled,0,1.0,False,baseline
43.0,entry_filled,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema15_dist0.000,1,2.779529070266362,long,AVAX/USDT,2024-02-03,2024-02-04 00:00:00,,35.96,35.985172,,,2.4116571455635345,0.0,0.043391948594066414,0.0,0.034689276381785886,0.026016957286339407,-0.043391948594066414,entry_filled,0,1.0,False,baseline
44.0,entry_filled,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema15_dist0.000,1,2.779529070266362,short,DOGE/USDT,2024-02-03,2024-02-04 00:00:00,,0.07874,0.078653386,,,1696.1847876127072,0.0,0.06670533841371513,0.0,0.08013455410597473,0.06677879508831229,-0.06670533841371513,entry_filled,0,1.0,False,baseline
41.0,exit_fragment,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000,1,2.8093317976574874,long,AVAX/USDT,2024-02-03,2024-02-04 00:00:00,2024-02-13 00:00:00,35.96,35.985172,41.42609605166217,41.39709778442601,1.2058285727817672,6.525854744635263,0.021695974297033207,0.024958901669350837,0.019981108111158483,0.014985831083368858,6.4791998686688785,tp1_scale_out,0,1.0,False,baseline
43.0,exit_fragment,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema15_dist0.000,1,2.779529070266362,long,AVAX/USDT,2024-02-03,2024-02-04 00:00:00,2024-02-13 00:00:00,35.96,35.985172,41.42609605166217,41.39709778442601,1.2058285727817672,6.525854744635263,0.021695974297033207,0.024958901669350837,0.019981108111158483,0.014985831083368858,6.4791998686688785,tp1_scale_out,0,1.0,False,baseline
42.0,exit_fragment,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000,1,2.8093317976574874,short,DOGE/USDT,2024-02-03,2024-02-04 00:00:00,2024-02-14 00:00:00,0.07874,0.078653386,0.08433247769981504,0.08446740966413473,1696.1847876127072,-9.861658493925605,0.06670533841371513,0.07163616766067794,0.08582607946566848,0.14304346577611413,-9.999999999999998,stop_loss,0,1.0,False,baseline
44.0,exit_fragment,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema15_dist0.000,1,2.779529070266362,short,DOGE/USDT,2024-02-03,2024-02-04 00:00:00,2024-02-14 00:00:00,0.07874,0.078653386,0.08433247769981504,0.08446740966413473,1696.1847876127072,-9.861658493925605,0.06670533841371513,0.07163616766067794,0.08582607946566848,0.14304346577611413,-9.999999999999998,stop_loss,0,1.0,False,baseline
41.0,exit_fragment,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000,1,2.8093317976574874,long,AVAX/USDT,2024-02-03,2024-02-04 00:00:00,2024-02-21 00:00:00,35.96,35.985172,35.985172,35.949186828,1.2058285727817672,-0.04339194859406234,0.021695974297033207,0.021674278322736176,0.017356779437626566,0.026035169156439844,-0.08676220121383173,stop_loss,0,1.0,False,baseline
43.0,exit_fragment,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema15_dist0.000,1,2.779529070266362,long,AVAX/USDT,2024-02-03,2024-02-04 00:00:00,2024-02-21 00:00:00,35.96,35.985172,35.985172,35.949186828,1.2058285727817672,-0.04339194859406234,0.021695974297033207,0.021674278322736176,0.017356779437626566,0.026035169156439844,-0.08676220121383173,stop_loss,0,1.0,False,baseline
45.0,entry_filled,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000,1,2.8093317976574874,short,XRP/USDT,2024-02-23,2024-02-24 00:00:00,,0.5342,0.5338260600000001,,,297.71823950090743,0.0,0.0794648773914529,0.0,0.0636164334165539,0.04771232506241542,-0.0794648773914529,entry_filled,0,1.0,False,baseline
46.0,entry_filled,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema20_dist0.000,1,2.710105416612176,short,XRP/USDT,2024-02-23,2024-02-24 00:00:00,,0.5342,0.5338260600000001,,,297.71823950090743,0.0,0.0794648773914529,0.0,0.0636164334165539,0.04771232506241542,-0.0794648773914529,entry_filled,0,1.0,False,baseline
47.0,entry_filled,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema15_dist0.000,1,2.779529070266362,short,XRP/USDT,2024-02-23,2024-02-24 00:00:00,,0.5342,0.5338260600000001,,,297.71823950090743,0.0,0.0794648773914529,0.0,0.0636164334165539,0.04771232506241542,-0.0794648773914529,entry_filled,0,1.0,False,baseline
48.0,entry_filled,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000,1,2.672049769214279,short,XRP/USDT,2024-02-23,2024-02-24 00:00:00,,0.5342,0.5338260600000001,,,297.71823950090743,0.0,0.0794648773914529,0.0,0.0636164334165539,0.04771232506241542,-0.0794648773914529,entry_filled,0,1.0,False,baseline
45.0,exit_fragment,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000,1,2.8093317976574874,short,XRP/USDT,2024-02-23,2024-02-24 00:00:00,2024-02-27 00:00:00,0.5342,0.5338260600000001,0.5861,0.5866860999999999,297.71823950090743,-15.73739804874748,0.0794648773914529,0.08733357641582665,0.06979706406859273,0.10469559610288909,-15.90419650255476,account_breach_liquidation,0,1.0,False,baseline
46.0,exit_fragment,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema20_dist0.000,1,2.710105416612176,short,XRP/USDT,2024-02-23,2024-02-24 00:00:00,2024-02-27 00:00:00,0.5342,0.5338260600000001,0.5861,0.5866860999999999,297.71823950090743,-15.73739804874748,0.0794648773914529,0.08733357641582665,0.06979706406859273,0.10469559610288909,-15.90419650255476,account_breach_liquidation,0,1.0,False,baseline
47.0,exit_fragment,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema15_dist0.000,1,2.779529070266362,short,XRP/USDT,2024-02-23,2024-02-24 00:00:00,2024-02-27 00:00:00,0.5342,0.5338260600000001,0.5861,0.5866860999999999,297.71823950090743,-15.73739804874748,0.0794648773914529,0.08733357641582665,0.06979706406859273,0.10469559610288909,-15.90419650255476,account_breach_liquidation,0,1.0,False,baseline
48.0,exit_fragment,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000,1,2.672049769214279,short,XRP/USDT,2024-02-23,2024-02-24 00:00:00,2024-02-27 00:00:00,0.5342,0.5338260600000001,0.5861,0.5866860999999999,297.71823950090743,-15.73739804874748,0.0794648773914529,0.08733357641582665,0.06979706406859273,0.10469559610288909,-15.90419650255476,account_breach_liquidation,0,1.0,False,baseline
1.0,entry_filled,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000,1,2.8093317976574874,long,DOGE/USDT,2023-06-23,2023-06-24 00:00:00,,0.06823,0.068380106,,,1822.0130493012991,0.0,0.12458944544460605,0.0,0.14917914042459315,0.12431595035382764,-0.12458944544460605,entry_filled,0,1.0,False,stress
2.0,entry_filled,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema20_dist0.000,1,2.710105416612176,long,DOGE/USDT,2023-06-23,2023-06-24 00:00:00,,0.06823,0.068380106,,,1025.3374095911784,0.0,0.0701126807536102,0.0,0.0839505257476873,0.0699587714564061,-0.0701126807536102,entry_filled,0,0.5627497618550933,False,stress
3.0,entry_filled,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema15_dist0.000,1,2.779529070266362,long,DOGE/USDT,2023-06-23,2023-06-24 00:00:00,,0.06823,0.068380106,,,1822.0130493012991,0.0,0.12458944544460605,0.0,0.14917914042459315,0.12431595035382764,-0.12458944544460605,entry_filled,0,1.0,False,stress
4.0,entry_filled,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000,1,2.672049769214279,long,DOGE/USDT,2023-06-23,2023-06-24 00:00:00,,0.06823,0.068380106,,,1822.0130493012991,0.0,0.12458944544460605,0.0,0.14917914042459315,0.12431595035382764,-0.12458944544460605,entry_filled,0,1.0,False,stress
1.0,exit_fragment,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000,1,2.8093317976574874,long,DOGE/USDT,2023-06-23,2023-06-24 00:00:00,2023-06-26 00:00:00,0.06823,0.068380106,0.06322539555045924,0.06302307428469776,1822.0130493012991,-9.760581690801589,0.12458944544460605,0.11482886375380447,0.13823699488820762,0.23039499148034606,-9.999999999999998,stop_loss,0,1.0,False,stress
2.0,exit_fragment,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema20_dist0.000,1,2.710105416612176,long,DOGE/USDT,2023-06-23,2023-06-24 00:00:00,2023-06-26 00:00:00,0.06823,0.068380106,0.06322539555045924,0.06302307428469776,1025.3374095911784,-5.492765022065778,0.0701126807536102,0.06461991573154441,0.07779283595290258,0.12965472658817098,-5.627497618550932,stop_loss,0,0.5627497618550933,False,stress
3.0,exit_fragment,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema15_dist0.000,1,2.779529070266362,long,DOGE/USDT,2023-06-23,2023-06-24 00:00:00,2023-06-26 00:00:00,0.06823,0.068380106,0.06322539555045924,0.06302307428469776,1822.0130493012991,-9.760581690801589,0.12458944544460605,0.11482886375380447,0.13823699488820762,0.23039499148034606,-9.999999999999998,stop_loss,0,1.0,False,stress
4.0,exit_fragment,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000,1,2.672049769214279,long,DOGE/USDT,2023-06-23,2023-06-24 00:00:00,2023-06-26 00:00:00,0.06823,0.068380106,0.06322539555045924,0.06302307428469776,1822.0130493012991,-9.760581690801589,0.12458944544460605,0.11482886375380447,0.13823699488820762,0.23039499148034606,-9.999999999999998,stop_loss,0,1.0,False,stress
5.0,entry_filled,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema15_dist0.000,1,2.779529070266362,long,AVAX/USDT,2023-06-25,2023-06-27 00:00:00,,13.15,13.168409999999998,,,8.924431889951867,0.0,0.11752057814396105,0.0,0.09388502348229366,0.07041376761172023,-0.11752057814396105,entry_filled,1,1.0,False,stress
6.0,entry_filled,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000,1,2.672049769214279,long,AVAX/USDT,2023-06-25,2023-06-27 00:00:00,,13.15,13.168409999999998,,,4.053731606454012,0.0,0.05338119982374507,0.0,0.042645256499896214,0.03198394237492216,-0.05338119982374507,entry_filled,1,0.45422853313701245,False,stress
7.0,entry_filled,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000,1,2.8093317976574874,long,LINK/USDT,2023-06-27,2023-06-27 04:00:00,,6.189,6.1976645999999995,,,21.322346993306606,0.0,0.13214875514933278,0.0,0.10557120443325968,0.07917840332494475,-0.13214875514933278,entry_filled,0,1.0,False,stress
8.0,entry_filled,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema20_dist0.000,1,2.710105416612176,long,LINK/USDT,2023-06-27,2023-06-27 04:00:00,,6.189,6.1976645999999995,,,21.322346993306606,0.0,0.13214875514933278,0.0,0.10557120443325968,0.07917840332494475,-0.13214875514933278,entry_filled,0,1.0,False,stress
