symbol,sma,ema,fib_min,fib_max,rw,eb,total_return,sharpe,total_trades,win_rate,expectancy
BTC/USDT,45,22,0.55,0.618,0.05,0.015,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.55,0.618,0.05,0.02,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.55,0.7,0.01,0.005,0.5476419879814588,,1,1.0,5481.904296875
BTC/USDT,45,22,0.55,0.7,0.01,0.01,0.5476419879814588,,1,1.0,5481.904296875
BTC/USDT,45,22,0.55,0.7,0.01,0.015,0.5476419879814588,,5,0.2,1088.380859375
BTC/USDT,45,22,0.55,0.7,0.01,0.02,0.5476419879814588,,5,0.2,1088.380859375
BTC/USDT,45,22,0.55,0.7,0.02,0.005,0.5476419879814588,,1,1.0,5481.904296875
BTC/USDT,45,22,0.55,0.7,0.02,0.01,0.5476419879814588,,1,1.0,5481.904296875
BTC/USDT,45,22,0.55,0.7,0.02,0.015,0.5476419879814588,,4,0.25,1362.97607421875
BTC/USDT,45,22,0.55,0.7,0.02,0.02,0.5476419879814588,,4,0.25,1362.97607421875
BTC/USDT,45,22,0.55,0.7,0.03,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.55,0.7,0.03,0.01,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.55,0.7,0.03,0.015,0.0,,1,0.0,-10.0
BTC/USDT,45,22,0.55,0.7,0.03,0.02,0.0,,1,0.0,-10.0
BTC/USDT,45,22,0.55,0.7,0.04,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.55,0.7,0.04,0.01,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.55,0.7,0.04,0.015,0.0,,1,0.0,-10.0
BTC/USDT,45,22,0.55,0.7,0.04,0.02,0.0,,1,0.0,-10.0
BTC/USDT,45,22,0.55,0.7,0.05,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.55,0.7,0.05,0.01,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.55,0.7,0.05,0.015,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.55,0.7,0.05,0.02,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.55,0.786,0.01,0.005,0.5476419879814588,,1,1.0,5481.904296875
BTC/USDT,45,22,0.55,0.786,0.01,0.01,0.5476419879814588,,1,1.0,5481.904296875
BTC/USDT,45,22,0.55,0.786,0.01,0.015,0.5476419879814588,,5,0.2,1088.380859375
BTC/USDT,45,22,0.55,0.786,0.01,0.02,0.5476419879814588,,5,0.2,1088.380859375
BTC/USDT,45,22,0.55,0.786,0.02,0.005,0.5476419879814588,,1,1.0,5481.904296875
BTC/USDT,45,22,0.55,0.786,0.02,0.01,0.5476419879814588,,1,1.0,5481.904296875
BTC/USDT,45,22,0.55,0.786,0.02,0.015,0.5476419879814588,,4,0.25,1362.97607421875
BTC/USDT,45,22,0.55,0.786,0.02,0.02,0.5476419879814588,,4,0.25,1362.97607421875
BTC/USDT,45,22,0.55,0.786,0.03,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.55,0.786,0.03,0.01,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.55,0.786,0.03,0.015,0.0,,1,0.0,-10.0
BTC/USDT,45,22,0.55,0.786,0.03,0.02,0.0,,1,0.0,-10.0
BTC/USDT,45,22,0.55,0.786,0.04,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.55,0.786,0.04,0.01,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.55,0.786,0.04,0.015,0.0,,1,0.0,-10.0
BTC/USDT,45,22,0.55,0.786,0.04,0.02,0.0,,1,0.0,-10.0
BTC/USDT,45,22,0.55,0.786,0.05,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.55,0.786,0.05,0.01,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.55,0.786,0.05,0.015,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.55,0.786,0.05,0.02,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.618,0.01,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.618,0.01,0.01,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.618,0.01,0.015,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.618,0.01,0.02,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.618,0.02,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.618,0.02,0.01,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.618,0.02,0.015,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.618,0.02,0.02,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.618,0.03,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.618,0.03,0.01,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.618,0.03,0.015,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.618,0.03,0.02,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.618,0.04,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.618,0.04,0.01,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.618,0.04,0.015,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.618,0.04,0.02,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.618,0.05,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.618,0.05,0.01,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.618,0.05,0.015,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.618,0.05,0.02,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.7,0.01,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.7,0.01,0.01,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.7,0.01,0.015,0.0,,1,0.0,-10.0
BTC/USDT,45,22,0.618,0.7,0.01,0.02,0.0,,1,0.0,-10.0
BTC/USDT,45,22,0.618,0.7,0.02,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.7,0.02,0.01,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.7,0.02,0.015,0.0,,1,0.0,-10.0
BTC/USDT,45,22,0.618,0.7,0.02,0.02,0.0,,1,0.0,-10.0
BTC/USDT,45,22,0.618,0.7,0.03,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.7,0.03,0.01,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.7,0.03,0.015,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.7,0.03,0.02,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.7,0.04,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.7,0.04,0.01,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.7,0.04,0.015,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.7,0.04,0.02,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.7,0.05,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.7,0.05,0.01,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.7,0.05,0.015,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.7,0.05,0.02,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.786,0.01,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.786,0.01,0.01,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.786,0.01,0.015,0.0,,1,0.0,-10.0
BTC/USDT,45,22,0.618,0.786,0.01,0.02,0.0,,1,0.0,-10.0
BTC/USDT,45,22,0.618,0.786,0.02,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.786,0.02,0.01,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.786,0.02,0.015,0.0,,1,0.0,-10.0
BTC/USDT,45,22,0.618,0.786,0.02,0.02,0.0,,1,0.0,-10.0
BTC/USDT,45,22,0.618,0.786,0.03,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.786,0.03,0.01,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.786,0.03,0.015,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.786,0.03,0.02,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.786,0.04,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.786,0.04,0.01,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.786,0.04,0.015,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.786,0.04,0.02,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.786,0.05,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.786,0.05,0.01,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.786,0.05,0.015,0.0,,0,0.0,0.0
BTC/USDT,45,22,0.618,0.786,0.05,0.02,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.5,0.618,0.01,0.005,0.5476419879814588,,5,0.2,1088.380859375
BTC/USDT,45,25,0.5,0.618,0.01,0.01,0.5391819332715663,,7,0.14285714285714285,769.5887276785714
BTC/USDT,45,25,0.5,0.618,0.01,0.015,0.5329992162178198,,10,0.1,532.69169921875
BTC/USDT,45,25,0.5,0.618,0.01,0.02,0.5329992162178198,,11,0.09090909090909091,483.3560901988636
BTC/USDT,45,25,0.5,0.618,0.02,0.005,0.5476419879814588,,2,0.5,2735.9521484375
BTC/USDT,45,25,0.5,0.618,0.02,0.01,0.5476419879814588,,2,0.5,2735.9521484375
BTC/USDT,45,25,0.5,0.618,0.02,0.015,0.5414252878595643,,5,0.2,1082.3400390625
BTC/USDT,45,25,0.5,0.618,0.02,0.02,0.5414252878595643,,6,0.16666666666666666,900.2833658854166
BTC/USDT,45,25,0.5,0.618,0.03,0.005,0.0,,1,0.0,-10.0
BTC/USDT,45,25,0.5,0.618,0.03,0.01,0.0,,1,0.0,-10.0
BTC/USDT,45,25,0.5,0.618,0.03,0.015,-0.004016885151844872,,3,0.0,-20.068013509114582
BTC/USDT,45,25,0.5,0.618,0.03,0.02,-0.004016885151844872,,3,0.0,-20.068013509114582
BTC/USDT,45,25,0.5,0.618,0.04,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.5,0.618,0.04,0.01,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.5,0.618,0.04,0.015,0.0,,1,0.0,-10.0
BTC/USDT,45,25,0.5,0.618,0.04,0.02,0.0,,1,0.0,-10.0
BTC/USDT,45,25,0.5,0.618,0.05,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.5,0.618,0.05,0.01,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.5,0.618,0.05,0.015,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.5,0.618,0.05,0.02,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.5,0.7,0.01,0.005,0.5476419879814588,,5,0.2,1088.380859375
BTC/USDT,45,25,0.5,0.7,0.01,0.01,0.5391819332715663,,8,0.125,672.14013671875
BTC/USDT,45,25,0.5,0.7,0.01,0.015,0.5329992162178198,,11,0.09090909090909091,483.3560901988636
BTC/USDT,45,25,0.5,0.7,0.01,0.02,0.5329992162178198,,12,0.08333333333333333,442.2430826822917
BTC/USDT,45,25,0.5,0.7,0.02,0.005,0.5476419879814588,,2,0.5,2735.9521484375
BTC/USDT,45,25,0.5,0.7,0.02,0.01,0.5476419879814588,,3,0.3333333333333333,1820.634765625
BTC/USDT,45,25,0.5,0.7,0.02,0.015,0.5414252878595643,,6,0.16666666666666666,900.2833658854166
BTC/USDT,45,25,0.5,0.7,0.02,0.02,0.5414252878595643,,7,0.14285714285714285,770.2428850446429
BTC/USDT,45,25,0.5,0.7,0.03,0.005,0.0,,1,0.0,-10.0
BTC/USDT,45,25,0.5,0.7,0.03,0.01,0.0,,1,0.0,-10.0
BTC/USDT,45,25,0.5,0.7,0.03,0.015,-0.004016885151844872,,3,0.0,-20.068013509114582
BTC/USDT,45,25,0.5,0.7,0.03,0.02,-0.004016885151844872,,3,0.0,-20.068013509114582
BTC/USDT,45,25,0.5,0.7,0.04,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.5,0.7,0.04,0.01,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.5,0.7,0.04,0.015,0.0,,1,0.0,-10.0
BTC/USDT,45,25,0.5,0.7,0.04,0.02,0.0,,1,0.0,-10.0
BTC/USDT,45,25,0.5,0.7,0.05,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.5,0.7,0.05,0.01,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.5,0.7,0.05,0.015,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.5,0.7,0.05,0.02,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.5,0.786,0.01,0.005,0.5476419879814588,,5,0.2,1088.380859375
BTC/USDT,45,25,0.5,0.786,0.01,0.01,0.5391819332715663,,8,0.125,672.14013671875
BTC/USDT,45,25,0.5,0.786,0.01,0.015,0.5329992162178198,,11,0.09090909090909091,483.3560901988636
BTC/USDT,45,25,0.5,0.786,0.01,0.02,0.5329992162178198,,12,0.08333333333333333,442.2430826822917
BTC/USDT,45,25,0.5,0.786,0.02,0.005,0.5476419879814588,,2,0.5,2735.9521484375
BTC/USDT,45,25,0.5,0.786,0.02,0.01,0.5476419879814588,,3,0.3333333333333333,1820.634765625
BTC/USDT,45,25,0.5,0.786,0.02,0.015,0.5414252878595643,,6,0.16666666666666666,900.2833658854166
BTC/USDT,45,25,0.5,0.786,0.02,0.02,0.5414252878595643,,7,0.14285714285714285,770.2428850446429
BTC/USDT,45,25,0.5,0.786,0.03,0.005,0.0,,1,0.0,-10.0
BTC/USDT,45,25,0.5,0.786,0.03,0.01,0.0,,1,0.0,-10.0
BTC/USDT,45,25,0.5,0.786,0.03,0.015,-0.004016885151844872,,3,0.0,-20.068013509114582
BTC/USDT,45,25,0.5,0.786,0.03,0.02,-0.004016885151844872,,3,0.0,-20.068013509114582
BTC/USDT,45,25,0.5,0.786,0.04,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.5,0.786,0.04,0.01,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.5,0.786,0.04,0.015,0.0,,1,0.0,-10.0
BTC/USDT,45,25,0.5,0.786,0.04,0.02,0.0,,1,0.0,-10.0
BTC/USDT,45,25,0.5,0.786,0.05,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.5,0.786,0.05,0.01,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.5,0.786,0.05,0.015,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.5,0.786,0.05,0.02,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.55,0.618,0.01,0.005,0.5476419879814588,,2,0.5,2735.9521484375
BTC/USDT,45,25,0.55,0.618,0.01,0.01,0.5476419879814588,,2,0.5,2735.9521484375
BTC/USDT,45,25,0.55,0.618,0.01,0.015,0.5476419879814588,,4,0.25,1362.97607421875
BTC/USDT,45,25,0.55,0.618,0.01,0.02,0.5476419879814588,,4,0.25,1362.97607421875
BTC/USDT,45,25,0.55,0.618,0.02,0.005,0.5476419879814588,,1,1.0,5481.904296875
BTC/USDT,45,25,0.55,0.618,0.02,0.01,0.5476419879814588,,1,1.0,5481.904296875
BTC/USDT,45,25,0.55,0.618,0.02,0.015,0.5476419879814588,,3,0.3333333333333333,1820.634765625
BTC/USDT,45,25,0.55,0.618,0.02,0.02,0.5476419879814588,,3,0.3333333333333333,1820.634765625
BTC/USDT,45,25,0.55,0.618,0.03,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.55,0.618,0.03,0.01,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.55,0.618,0.03,0.015,0.0,,1,0.0,-10.0
BTC/USDT,45,25,0.55,0.618,0.03,0.02,0.0,,1,0.0,-10.0
BTC/USDT,45,25,0.55,0.618,0.04,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.55,0.618,0.04,0.01,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.55,0.618,0.04,0.015,0.0,,1,0.0,-10.0
BTC/USDT,45,25,0.55,0.618,0.04,0.02,0.0,,1,0.0,-10.0
BTC/USDT,45,25,0.55,0.618,0.05,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.55,0.618,0.05,0.01,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.55,0.618,0.05,0.015,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.55,0.618,0.05,0.02,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.55,0.7,0.01,0.005,0.5476419879814588,,2,0.5,2735.9521484375
BTC/USDT,45,25,0.55,0.7,0.01,0.01,0.5476419879814588,,3,0.3333333333333333,1820.634765625
BTC/USDT,45,25,0.55,0.7,0.01,0.015,0.5476419879814588,,5,0.2,1088.380859375
BTC/USDT,45,25,0.55,0.7,0.01,0.02,0.5476419879814588,,5,0.2,1088.380859375
BTC/USDT,45,25,0.55,0.7,0.02,0.005,0.5476419879814588,,1,1.0,5481.904296875
BTC/USDT,45,25,0.55,0.7,0.02,0.01,0.5476419879814588,,2,0.5,2735.9521484375
BTC/USDT,45,25,0.55,0.7,0.02,0.015,0.5476419879814588,,4,0.25,1362.97607421875
BTC/USDT,45,25,0.55,0.7,0.02,0.02,0.5476419879814588,,4,0.25,1362.97607421875
BTC/USDT,45,25,0.55,0.7,0.03,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.55,0.7,0.03,0.01,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.55,0.7,0.03,0.015,0.0,,1,0.0,-10.0
BTC/USDT,45,25,0.55,0.7,0.03,0.02,0.0,,1,0.0,-10.0
BTC/USDT,45,25,0.55,0.7,0.04,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.55,0.7,0.04,0.01,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.55,0.7,0.04,0.015,0.0,,1,0.0,-10.0
BTC/USDT,45,25,0.55,0.7,0.04,0.02,0.0,,1,0.0,-10.0
BTC/USDT,45,25,0.55,0.7,0.05,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.55,0.7,0.05,0.01,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.55,0.7,0.05,0.015,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.55,0.7,0.05,0.02,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.55,0.786,0.01,0.005,0.5476419879814588,,2,0.5,2735.9521484375
BTC/USDT,45,25,0.55,0.786,0.01,0.01,0.5476419879814588,,3,0.3333333333333333,1820.634765625
BTC/USDT,45,25,0.55,0.786,0.01,0.015,0.5476419879814588,,5,0.2,1088.380859375
BTC/USDT,45,25,0.55,0.786,0.01,0.02,0.5476419879814588,,5,0.2,1088.380859375
BTC/USDT,45,25,0.55,0.786,0.02,0.005,0.5476419879814588,,1,1.0,5481.904296875
BTC/USDT,45,25,0.55,0.786,0.02,0.01,0.5476419879814588,,2,0.5,2735.9521484375
BTC/USDT,45,25,0.55,0.786,0.02,0.015,0.5476419879814588,,4,0.25,1362.97607421875
BTC/USDT,45,25,0.55,0.786,0.02,0.02,0.5476419879814588,,4,0.25,1362.97607421875
BTC/USDT,45,25,0.55,0.786,0.03,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.55,0.786,0.03,0.01,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.55,0.786,0.03,0.015,0.0,,1,0.0,-10.0
BTC/USDT,45,25,0.55,0.786,0.03,0.02,0.0,,1,0.0,-10.0
BTC/USDT,45,25,0.55,0.786,0.04,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.55,0.786,0.04,0.01,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.55,0.786,0.04,0.015,0.0,,1,0.0,-10.0
BTC/USDT,45,25,0.55,0.786,0.04,0.02,0.0,,1,0.0,-10.0
BTC/USDT,45,25,0.55,0.786,0.05,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.55,0.786,0.05,0.01,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.55,0.786,0.05,0.015,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.55,0.786,0.05,0.02,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.618,0.618,0.01,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.618,0.618,0.01,0.01,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.618,0.618,0.01,0.015,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.618,0.618,0.01,0.02,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.618,0.618,0.02,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.618,0.618,0.02,0.01,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.618,0.618,0.02,0.015,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.618,0.618,0.02,0.02,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.618,0.618,0.03,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.618,0.618,0.03,0.01,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.618,0.618,0.03,0.015,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.618,0.618,0.03,0.02,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.618,0.618,0.04,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.618,0.618,0.04,0.01,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.618,0.618,0.04,0.015,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.618,0.618,0.04,0.02,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.618,0.618,0.05,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.618,0.618,0.05,0.01,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.618,0.618,0.05,0.015,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.618,0.618,0.05,0.02,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.618,0.7,0.01,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.618,0.7,0.01,0.01,0.0,,1,0.0,-10.0
BTC/USDT,45,25,0.618,0.7,0.01,0.015,0.0,,1,0.0,-10.0
BTC/USDT,45,25,0.618,0.7,0.01,0.02,0.0,,1,0.0,-10.0
BTC/USDT,45,25,0.618,0.7,0.02,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.618,0.7,0.02,0.01,0.0,,1,0.0,-10.0
BTC/USDT,45,25,0.618,0.7,0.02,0.015,0.0,,1,0.0,-10.0
BTC/USDT,45,25,0.618,0.7,0.02,0.02,0.0,,1,0.0,-10.0
BTC/USDT,45,25,0.618,0.7,0.03,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.618,0.7,0.03,0.01,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.618,0.7,0.03,0.015,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.618,0.7,0.03,0.02,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.618,0.7,0.04,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.618,0.7,0.04,0.01,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.618,0.7,0.04,0.015,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.618,0.7,0.04,0.02,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.618,0.7,0.05,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.618,0.7,0.05,0.01,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.618,0.7,0.05,0.015,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.618,0.7,0.05,0.02,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.618,0.786,0.01,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.618,0.786,0.01,0.01,0.0,,1,0.0,-10.0
BTC/USDT,45,25,0.618,0.786,0.01,0.015,0.0,,1,0.0,-10.0
BTC/USDT,45,25,0.618,0.786,0.01,0.02,0.0,,1,0.0,-10.0
BTC/USDT,45,25,0.618,0.786,0.02,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.618,0.786,0.02,0.01,0.0,,1,0.0,-10.0
BTC/USDT,45,25,0.618,0.786,0.02,0.015,0.0,,1,0.0,-10.0
BTC/USDT,45,25,0.618,0.786,0.02,0.02,0.0,,1,0.0,-10.0
BTC/USDT,45,25,0.618,0.786,0.03,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.618,0.786,0.03,0.01,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.618,0.786,0.03,0.015,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.618,0.786,0.03,0.02,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.618,0.786,0.04,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.618,0.786,0.04,0.01,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.618,0.786,0.04,0.015,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.618,0.786,0.04,0.02,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.618,0.786,0.05,0.005,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.618,0.786,0.05,0.01,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.618,0.786,0.05,0.015,0.0,,0,0.0,0.0
BTC/USDT,45,25,0.618,0.786,0.05,0.02,0.0,,0,0.0,0.0
BTC/USDT,50,15,0.5,0.618,0.01,0.005,0.004949030449117526,,4,0.25,7.413471221923828
BTC/USDT,50,15,0.5,0.618,0.01,0.01,0.004949030449117526,,7,0.14285714285714285,-0.04944501604352679
BTC/USDT,50,15,0.5,0.618,0.01,0.015,0.004949030449117526,,8,0.125,-1.293264389038086
BTC/USDT,50,15,0.5,0.618,0.01,0.02,0.004949030449117526,,9,0.1111111111111111,-2.260679456922743
BTC/USDT,50,15,0.5,0.618,0.02,0.005,-0.0015878748047358385,,2,0.0,-12.944816589355469
BTC/USDT,50,15,0.5,0.618,0.02,0.01,-0.0015878748047358385,,3,0.0,-11.963211059570312
BTC/USDT,50,15,0.5,0.618,0.02,0.015,-0.0015878748047358385,,4,0.0,-11.472408294677734
BTC/USDT,50,15,0.5,0.618,0.02,0.02,-0.0015878748047358385,,5,0.0,-11.177926635742187
BTC/USDT,50,15,0.5,0.618,0.03,0.005,-0.0015878748047358385,,1,0.0,-15.889632225036621
BTC/USDT,50,15,0.5,0.618,0.03,0.01,-0.0015878748047358385,,2,0.0,-12.944816589355469
BTC/USDT,50,15,0.5,0.618,0.03,0.015,-0.0015878748047358385,,3,0.0,-11.963211059570312
BTC/USDT,50,15,0.5,0.618,0.03,0.02,-0.0015878748047358385,,3,0.0,-11.963211059570312
BTC/USDT,50,15,0.5,0.618,0.04,0.005,0.0,,0,0.0,0.0
BTC/USDT,50,15,0.5,0.618,0.04,0.01,0.0,,0,0.0,0.0
BTC/USDT,50,15,0.5,0.618,0.04,0.015,0.0,,1,0.0,-10.0
BTC/USDT,50,15,0.5,0.618,0.04,0.02,0.0,,1,0.0,-10.0
BTC/USDT,50,15,0.5,0.618,0.05,0.005,0.0,,0,0.0,0.0
BTC/USDT,50,15,0.5,0.618,0.05,0.01,0.0,,0,0.0,0.0
BTC/USDT,50,15,0.5,0.618,0.05,0.015,0.0,,0,0.0,0.0
BTC/USDT,50,15,0.5,0.618,0.05,0.02,0.0,,0,0.0,0.0
BTC/USDT,50,15,0.5,0.7,0.01,0.005,0.004949030449117526,,4,0.25,7.413471221923828
