rank,param_id,pair_family,long_param_id,long_source_symbol,long_sma,long_ema,long_fib_floor,long_fib_band,long_rw,long_eb,long_rw_lookback,long_confirm_enabled,long_confirm_mode,long_confirm_ema_period,long_confirm_min_distance,short_param_id,short_source_symbol,short_sma,short_ema,short_fib_floor,short_fib_band,short_rw,short_eb,short_rw_lookback,short_confirm_enabled,short_confirm_mode,short_confirm_ema_period,short_confirm_min_distance,data_mode_used,total_trades,closed_positions,win_rate,expectancy,total_profit,total_return,ending_equity,peak_equity,max_dd_dollars,max_dd_pct,breached,consistency_score,overall_survival,max_concurrent_observed,signal_conflicts,long_total_trades,short_total_trades,long_closed_positions,short_closed_positions,long_total_profit,short_total_profit
1,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_061_DOGE_USDT,AVAX/USDT + DOGE/USDT,cand_002_AVAX_USDT__4h_ema15_dist0.008,AVAX/USDT,35,20,0.236,0.436,0.002,0.068,21,True,close_above_ema,15,0.008,short_cand_061_DOGE_USDT,DOGE/USDT,80,20,0.236,0.686,0.05,0.028,10,False,disabled,20,0.0,"1D, 4H->1D",106,69,0.5943396226415094,2.0980780102858336,222.39626909029835,0.04447925381805967,5222.396269090315,5249.348027900419,101.74480424319881,1.9763918289889482,False,5.245891360672836,True,4,0,47,59,33,36,31.66666666666667,190.72960242363166
2,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_062_DOGE_USDT,AVAX/USDT + DOGE/USDT,cand_002_AVAX_USDT__4h_ema15_dist0.008,AVAX/USDT,35,20,0.236,0.436,0.002,0.068,21,True,close_above_ema,15,0.008,short_cand_062_DOGE_USDT,DOGE/USDT,75,20,0.236,0.686,0.05,0.028,10,False,disabled,20,0.0,"1D, 4H->1D",106,70,0.5849056603773585,1.846505683241808,195.72960242363166,0.03914592048472633,5195.729602423648,5222.681361233752,109.85605514864255,2.1327660530992314,False,5.960604079405254,True,4,0,47,59,33,37,31.66666666666667,164.06293575696492
