source_symbol,candidates_tested,survivors,median_expectancy,best_expectancy,median_max_dd_pct,best_win_rate,survival_rate_pct
AVAX/USDT,24,24,1.5913028413028414,2.107843137254902,1.8517202350057007,0.6029411764705882,100.0
ETH/USDT,60,17,0.8871759978073626,1.573501659648645,2.0654238950731627,0.6,28.333333333333332
