shortlist_priority,param_id,long_param_id,short_param_id,long_source_symbol,short_source_symbol,long_confirm_ema_period,long_confirm_min_distance,short_confirm_ema_period,short_confirm_min_distance,total_trades,long_total_trades,short_total_trades,win_rate,expectancy,max_dd_pct,consistency_score,overall_survival,survival_probability_proxy,composite_score,signal_conflicts,shortlist_role,shortlist_rationale,portfolio_expectancy,portfolio_penalized_expectancy,portfolio_max_dd_pct,portfolio_consistency_score,portfolio_overall_survival,portfolio_diversity_penalty,portfolio_stacked_same_side_entries,portfolio_stacking_profit_delta_vs_netted
1,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000,cand_002_AVAX_USDT__4h_ema15_dist0.008,short_cand_088_ETH_USDT__4h_ema20_dist0.000,AVAX/USDT,ETH/USDT,15,0.008,20,0.0,91,50,41,0.42857142857142855,-1.04549460279649,3.0263633859422283,999.0,False,0.0,50.0,0,primary,"Selected under the corrected 34-month realistic baseline objective at priority 1. Portfolio penalized_expectancy=-1.0455, diversity_penalty=0.0000.",-1.04549460279649,-1.04549460279649,3.0263633859422283,999.0,False,0.0,0,-450.1638184306757
