portfolio_label,portfolio_expectancy,portfolio_penalized_expectancy,portfolio_max_dd_pct,portfolio_overall_survival,portfolio_stacked_same_side_entries,portfolio_diversity_penalty,portfolio_stacking_profit_delta_vs_netted,shortlist_priority,param_id,long_param_id,short_param_id,standalone_expectancy,standalone_max_dd_pct,standalone_overall_survival,standalone_composite_score,standalone_survival_probability_proxy,realized_pair_positions,realized_pair_total_profit,realized_pair_position_win_rate,stacking_impact_proxy_avg_support_pair_count
new_shortlist,-1.04549460279649,-1.04549460279649,3.0263633859422283,False,0,0.0,-450.1638184306757,1,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000,cand_002_AVAX_USDT__4h_ema15_dist0.008,short_cand_088_ETH_USDT__4h_ema20_dist0.000,-1.04549460279649,3.0263633859422283,False,50.0,0.0,67,-95.14000885448078,0.373134328358209,1.0
old_shortlist,-1.04549460279649,-1.04549460279649,3.0263633859422283,False,0,0.0,-450.1638184306757,1,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000,cand_002_AVAX_USDT__4h_ema15_dist0.008,short_cand_088_ETH_USDT__4h_ema20_dist0.000,-1.04549460279649,3.0263633859422283,False,50.0,0.0,67,-95.14000885448078,0.373134328358209,1.0
