timestamp,equity,cash,open_positions,friction_preset
2023-07-11 04:00:00,4919.578708997666,4920.0,4,frictionless_reference
2023-07-11 08:00:00,4919.578708997666,4920.0,4,frictionless_reference
2023-07-11 12:00:00,4919.578708997666,4920.0,4,frictionless_reference
2023-07-11 16:00:00,4919.578708997666,4920.0,4,frictionless_reference
2023-07-11 20:00:00,4919.578708997666,4920.0,4,frictionless_reference
2023-07-12 00:00:00,4921.685164009345,4920.0,4,frictionless_reference
2023-07-12 04:00:00,4921.685164009345,4920.0,4,frictionless_reference
2023-07-12 08:00:00,4921.685164009345,4920.0,4,frictionless_reference
2023-07-12 12:00:00,4921.685164009345,4920.0,4,frictionless_reference
2023-07-12 16:00:00,4921.685164009345,4920.0,4,frictionless_reference
2023-07-12 20:00:00,4921.685164009345,4920.0,4,frictionless_reference
2023-07-13 00:00:00,4880.0,4880.0,0,frictionless_reference
2023-07-13 04:00:00,4880.0,4880.0,0,frictionless_reference
2023-07-13 08:00:00,4880.0,4880.0,0,frictionless_reference
2023-07-13 12:00:00,4880.0,4880.0,0,frictionless_reference
2023-07-13 16:00:00,4880.0,4880.0,0,frictionless_reference
2023-07-13 20:00:00,4880.0,4880.0,0,frictionless_reference
2023-07-14 00:00:00,4880.0,4880.0,0,frictionless_reference
2023-07-14 04:00:00,4880.0,4880.0,0,frictionless_reference
2023-07-14 08:00:00,4880.0,4880.0,0,frictionless_reference
2023-07-14 12:00:00,4880.0,4880.0,0,frictionless_reference
2023-07-14 16:00:00,4880.0,4880.0,0,frictionless_reference
2023-07-14 20:00:00,4880.0,4880.0,0,frictionless_reference
2023-07-15 00:00:00,4880.0,4880.0,0,frictionless_reference
2023-07-15 04:00:00,4880.0,4880.0,0,frictionless_reference
2023-07-15 08:00:00,4880.0,4880.0,0,frictionless_reference
2023-07-15 12:00:00,4880.0,4880.0,0,frictionless_reference
2023-07-15 16:00:00,4880.0,4880.0,0,frictionless_reference
2023-07-15 20:00:00,4880.0,4880.0,0,frictionless_reference
2023-07-16 00:00:00,4880.0,4880.0,0,frictionless_reference
2023-07-16 04:00:00,4880.0,4880.0,0,frictionless_reference
2023-07-16 08:00:00,4880.0,4880.0,0,frictionless_reference
2023-07-16 12:00:00,4880.0,4880.0,0,frictionless_reference
2023-07-16 16:00:00,4880.0,4880.0,0,frictionless_reference
2023-07-16 20:00:00,4880.0,4880.0,0,frictionless_reference
2023-07-17 00:00:00,4880.0,4880.0,0,frictionless_reference
2023-07-17 04:00:00,4880.0,4880.0,0,frictionless_reference
2023-07-17 08:00:00,4880.0,4880.0,0,frictionless_reference
2023-07-17 12:00:00,4880.0,4880.0,0,frictionless_reference
2023-07-17 16:00:00,4880.0,4880.0,0,frictionless_reference
2023-07-17 20:00:00,4880.0,4880.0,0,frictionless_reference
2023-07-18 00:00:00,4880.0,4880.0,0,frictionless_reference
2023-07-18 04:00:00,4880.0,4880.0,0,frictionless_reference
2023-07-18 08:00:00,4880.0,4880.0,0,frictionless_reference
2023-07-18 12:00:00,4880.0,4880.0,0,frictionless_reference
2023-07-18 16:00:00,4880.0,4880.0,0,frictionless_reference
2023-07-18 20:00:00,4880.0,4880.0,0,frictionless_reference
2023-07-19 00:00:00,4878.590627526417,4880.0,4,frictionless_reference
2023-07-19 04:00:00,4878.590627526417,4880.0,4,frictionless_reference
2023-07-19 08:00:00,4878.590627526417,4880.0,4,frictionless_reference
2023-07-19 12:00:00,4878.590627526417,4880.0,4,frictionless_reference
2023-07-19 16:00:00,4878.590627526417,4880.0,4,frictionless_reference
2023-07-19 20:00:00,4878.590627526417,4880.0,4,frictionless_reference
2023-07-20 00:00:00,4872.953137632077,4880.0,4,frictionless_reference
2023-07-20 04:00:00,4872.953137632077,4880.0,4,frictionless_reference
2023-07-20 08:00:00,4872.953137632077,4880.0,4,frictionless_reference
2023-07-20 12:00:00,4872.953137632077,4880.0,4,frictionless_reference
2023-07-20 16:00:00,4872.953137632077,4880.0,4,frictionless_reference
2023-07-20 20:00:00,4872.953137632077,4880.0,4,frictionless_reference
2023-07-21 00:00:00,4870.416267179626,4880.0,4,frictionless_reference
2023-07-21 04:00:00,4870.416267179626,4880.0,4,frictionless_reference
2023-07-21 08:00:00,4870.416267179626,4880.0,4,frictionless_reference
2023-07-21 12:00:00,4870.416267179626,4880.0,4,frictionless_reference
2023-07-21 16:00:00,4870.416267179626,4880.0,4,frictionless_reference
2023-07-21 20:00:00,4870.416267179626,4880.0,4,frictionless_reference
2023-07-22 00:00:00,4877.745004042266,4880.0,4,frictionless_reference
2023-07-22 04:00:00,4877.745004042266,4880.0,4,frictionless_reference
2023-07-22 08:00:00,4877.745004042266,4880.0,4,frictionless_reference
2023-07-22 12:00:00,4877.745004042266,4880.0,4,frictionless_reference
2023-07-22 16:00:00,4877.745004042266,4880.0,4,frictionless_reference
2023-07-22 20:00:00,4877.745004042266,4880.0,4,frictionless_reference
2023-07-23 00:00:00,4873.798761116228,4880.0,4,frictionless_reference
2023-07-23 04:00:00,4873.798761116228,4880.0,4,frictionless_reference
2023-07-23 08:00:00,4873.798761116228,4880.0,4,frictionless_reference
2023-07-23 12:00:00,4873.798761116228,4880.0,4,frictionless_reference
2023-07-23 16:00:00,4873.798761116228,4880.0,4,frictionless_reference
2023-07-23 20:00:00,4873.798761116228,4880.0,4,frictionless_reference
2023-07-24 00:00:00,4883.946242926035,4880.0,4,frictionless_reference
2023-07-24 04:00:00,4883.946242926035,4880.0,4,frictionless_reference
2023-07-24 08:00:00,4883.946242926035,4880.0,4,frictionless_reference
2023-07-24 12:00:00,4883.946242926035,4880.0,4,frictionless_reference
2023-07-24 16:00:00,4883.946242926035,4880.0,4,frictionless_reference
2023-07-24 20:00:00,4883.946242926035,4880.0,4,frictionless_reference
2023-07-25 00:00:00,4887.328736862637,4880.0,4,frictionless_reference
2023-07-25 04:00:00,4887.328736862637,4880.0,4,frictionless_reference
2023-07-25 08:00:00,4887.328736862637,4880.0,4,frictionless_reference
2023-07-25 12:00:00,4887.328736862637,4880.0,4,frictionless_reference
2023-07-25 16:00:00,4887.328736862637,4880.0,4,frictionless_reference
2023-07-25 20:00:00,4887.328736862637,4880.0,4,frictionless_reference
2023-07-26 00:00:00,4883.66436843132,4880.0,4,frictionless_reference
2023-07-26 04:00:00,4883.66436843132,4880.0,4,frictionless_reference
2023-07-26 08:00:00,4883.66436843132,4880.0,4,frictionless_reference
2023-07-26 12:00:00,4883.66436843132,4880.0,4,frictionless_reference
2023-07-26 16:00:00,4883.66436843132,4880.0,4,frictionless_reference
2023-07-26 20:00:00,4883.66436843132,4880.0,4,frictionless_reference
2023-07-27 00:00:00,4879.154376515849,4880.0,4,frictionless_reference
2023-07-27 04:00:00,4879.154376515849,4880.0,4,frictionless_reference
2023-07-27 08:00:00,4879.154376515849,4880.0,4,frictionless_reference
2023-07-27 12:00:00,4879.154376515849,4880.0,4,frictionless_reference
2023-07-27 16:00:00,4879.154376515849,4880.0,4,frictionless_reference
2023-07-27 20:00:00,4879.154376515849,4880.0,4,frictionless_reference
2023-07-28 00:00:00,4875.490008084529,4880.0,4,frictionless_reference
2023-07-28 04:00:00,4875.490008084529,4880.0,4,frictionless_reference
2023-07-28 08:00:00,4875.490008084529,4880.0,4,frictionless_reference
2023-07-28 12:00:00,4875.490008084529,4880.0,4,frictionless_reference
2023-07-28 16:00:00,4875.490008084529,4880.0,4,frictionless_reference
2023-07-28 20:00:00,4875.490008084529,4880.0,4,frictionless_reference
2023-07-29 00:00:00,4874.080635610946,4880.0,4,frictionless_reference
2023-07-29 04:00:00,4874.080635610946,4880.0,4,frictionless_reference
2023-07-29 08:00:00,4874.080635610946,4880.0,4,frictionless_reference
2023-07-29 12:00:00,4874.080635610946,4880.0,4,frictionless_reference
2023-07-29 16:00:00,4874.080635610946,4880.0,4,frictionless_reference
2023-07-29 20:00:00,4874.080635610946,4880.0,4,frictionless_reference
2023-07-30 00:00:00,4873.798761116228,4880.0,4,frictionless_reference
2023-07-30 04:00:00,4873.798761116228,4880.0,4,frictionless_reference
2023-07-30 08:00:00,4873.798761116228,4880.0,4,frictionless_reference
2023-07-30 12:00:00,4873.798761116228,4880.0,4,frictionless_reference
2023-07-30 16:00:00,4873.798761116228,4880.0,4,frictionless_reference
2023-07-30 20:00:00,4873.798761116228,4880.0,4,frictionless_reference
2023-07-31 00:00:00,4878.026878536981,4880.0,4,frictionless_reference
2023-07-31 04:00:00,4878.026878536981,4880.0,4,frictionless_reference
2023-07-31 08:00:00,4878.026878536981,4880.0,4,frictionless_reference
2023-07-31 12:00:00,4878.026878536981,4880.0,4,frictionless_reference
2023-07-31 16:00:00,4878.026878536981,4880.0,4,frictionless_reference
2023-07-31 20:00:00,4878.026878536981,4880.0,4,frictionless_reference
2023-08-01 00:00:00,4859.141287390954,4880.0,4,frictionless_reference
2023-08-01 04:00:00,4859.141287390954,4880.0,4,frictionless_reference
2023-08-01 08:00:00,4859.141287390954,4880.0,4,frictionless_reference
2023-08-01 12:00:00,4859.141287390954,4880.0,4,frictionless_reference
2023-08-01 16:00:00,4859.141287390954,4880.0,4,frictionless_reference
2023-08-01 20:00:00,4859.141287390954,4880.0,4,frictionless_reference
2023-08-02 00:00:00,4878.872502021131,4880.0,4,frictionless_reference
2023-08-02 04:00:00,4878.872502021131,4880.0,4,frictionless_reference
2023-08-02 08:00:00,4878.872502021131,4880.0,4,frictionless_reference
2023-08-02 12:00:00,4878.872502021131,4880.0,4,frictionless_reference
2023-08-02 16:00:00,4878.872502021131,4880.0,4,frictionless_reference
2023-08-02 20:00:00,4878.872502021131,4880.0,4,frictionless_reference
2023-08-03 00:00:00,4877.745004042266,4880.0,4,frictionless_reference
2023-08-03 04:00:00,4877.745004042266,4880.0,4,frictionless_reference
2023-08-03 08:00:00,4877.745004042266,4880.0,4,frictionless_reference
2023-08-03 12:00:00,4877.745004042266,4880.0,4,frictionless_reference
2023-08-03 16:00:00,4877.745004042266,4880.0,4,frictionless_reference
2023-08-03 20:00:00,4877.745004042266,4880.0,4,frictionless_reference
2023-08-04 00:00:00,4876.053757073965,4880.0,4,frictionless_reference
2023-08-04 04:00:00,4876.053757073965,4880.0,4,frictionless_reference
2023-08-04 08:00:00,4876.053757073965,4880.0,4,frictionless_reference
2023-08-04 12:00:00,4876.053757073965,4880.0,4,frictionless_reference
2023-08-04 16:00:00,4876.053757073965,4880.0,4,frictionless_reference
2023-08-04 20:00:00,4876.053757073965,4880.0,4,frictionless_reference
2023-08-05 00:00:00,4871.825639653212,4880.0,4,frictionless_reference
2023-08-05 04:00:00,4871.825639653212,4880.0,4,frictionless_reference
2023-08-05 08:00:00,4871.825639653212,4880.0,4,frictionless_reference
2023-08-05 12:00:00,4871.825639653212,4880.0,4,frictionless_reference
2023-08-05 16:00:00,4871.825639653212,4880.0,4,frictionless_reference
2023-08-05 20:00:00,4871.825639653212,4880.0,4,frictionless_reference
2023-08-06 00:00:00,4871.825639653212,4880.0,4,frictionless_reference
2023-08-06 04:00:00,4871.825639653212,4880.0,4,frictionless_reference
2023-08-06 08:00:00,4871.825639653212,4880.0,4,frictionless_reference
2023-08-06 12:00:00,4871.825639653212,4880.0,4,frictionless_reference
2023-08-06 16:00:00,4871.825639653212,4880.0,4,frictionless_reference
2023-08-06 20:00:00,4871.825639653212,4880.0,4,frictionless_reference
2023-08-07 00:00:00,4874.926259095097,4880.0,4,frictionless_reference
2023-08-07 04:00:00,4874.926259095097,4880.0,4,frictionless_reference
2023-08-07 08:00:00,4874.926259095097,4880.0,4,frictionless_reference
2023-08-07 12:00:00,4874.926259095097,4880.0,4,frictionless_reference
2023-08-07 16:00:00,4874.926259095097,4880.0,4,frictionless_reference
2023-08-07 20:00:00,4874.926259095097,4880.0,4,frictionless_reference
2023-08-08 00:00:00,4866.188149758873,4880.0,4,frictionless_reference
2023-08-08 04:00:00,4866.188149758873,4880.0,4,frictionless_reference
2023-08-08 08:00:00,4866.188149758873,4880.0,4,frictionless_reference
2023-08-08 12:00:00,4866.188149758873,4880.0,4,frictionless_reference
2023-08-08 16:00:00,4866.188149758873,4880.0,4,frictionless_reference
2023-08-08 20:00:00,4866.188149758873,4880.0,4,frictionless_reference
2023-08-09 00:00:00,4870.134392684911,4880.0,4,frictionless_reference
2023-08-09 04:00:00,4870.134392684911,4880.0,4,frictionless_reference
2023-08-09 08:00:00,4870.134392684911,4880.0,4,frictionless_reference
2023-08-09 12:00:00,4870.134392684911,4880.0,4,frictionless_reference
2023-08-09 16:00:00,4870.134392684911,4880.0,4,frictionless_reference
2023-08-09 20:00:00,4870.134392684911,4880.0,4,frictionless_reference
2023-08-10 00:00:00,4876.617506063398,4880.0,4,frictionless_reference
2023-08-10 04:00:00,4876.617506063398,4880.0,4,frictionless_reference
2023-08-10 08:00:00,4876.617506063398,4880.0,4,frictionless_reference
2023-08-10 12:00:00,4876.617506063398,4880.0,4,frictionless_reference
2023-08-10 16:00:00,4876.617506063398,4880.0,4,frictionless_reference
2023-08-10 20:00:00,4876.617506063398,4880.0,4,frictionless_reference
2023-08-11 00:00:00,4881.691246968301,4880.0,4,frictionless_reference
2023-08-11 04:00:00,4881.691246968301,4880.0,4,frictionless_reference
2023-08-11 08:00:00,4881.691246968301,4880.0,4,frictionless_reference
2023-08-11 12:00:00,4881.691246968301,4880.0,4,frictionless_reference
2023-08-11 16:00:00,4881.691246968301,4880.0,4,frictionless_reference
2023-08-11 20:00:00,4881.691246968301,4880.0,4,frictionless_reference
2023-08-12 00:00:00,4880.0,4880.0,4,frictionless_reference
2023-08-12 04:00:00,4880.0,4880.0,4,frictionless_reference
2023-08-12 08:00:00,4880.0,4880.0,4,frictionless_reference
2023-08-12 12:00:00,4880.0,4880.0,4,frictionless_reference
2023-08-12 16:00:00,4880.0,4880.0,4,frictionless_reference
2023-08-12 20:00:00,4880.0,4880.0,4,frictionless_reference
2023-08-13 00:00:00,4880.281874494718,4880.0,4,frictionless_reference
2023-08-13 04:00:00,4880.281874494718,4880.0,4,frictionless_reference
2023-08-13 08:00:00,4880.281874494718,4880.0,4,frictionless_reference
2023-08-13 12:00:00,4880.281874494718,4880.0,4,frictionless_reference
2023-08-13 16:00:00,4880.281874494718,4880.0,4,frictionless_reference
2023-08-13 20:00:00,4880.281874494718,4880.0,4,frictionless_reference
2023-08-14 00:00:00,4879.718125505282,4880.0,4,frictionless_reference
2023-08-14 04:00:00,4879.718125505282,4880.0,4,frictionless_reference
2023-08-14 08:00:00,4879.718125505282,4880.0,4,frictionless_reference
2023-08-14 12:00:00,4879.718125505282,4880.0,4,frictionless_reference
2023-08-14 16:00:00,4879.718125505282,4880.0,4,frictionless_reference
2023-08-14 20:00:00,4879.718125505282,4880.0,4,frictionless_reference
2023-08-15 00:00:00,4890.147481809807,4880.0,4,frictionless_reference
2023-08-15 04:00:00,4890.147481809807,4880.0,4,frictionless_reference
2023-08-15 08:00:00,4890.147481809807,4880.0,4,frictionless_reference
2023-08-15 12:00:00,4890.147481809807,4880.0,4,frictionless_reference
2023-08-15 16:00:00,4890.147481809807,4880.0,4,frictionless_reference
2023-08-15 20:00:00,4890.147481809807,4880.0,4,frictionless_reference
2023-08-16 00:00:00,4903.395583061498,4880.0,4,frictionless_reference
2023-08-16 04:00:00,4903.395583061498,4880.0,4,frictionless_reference
2023-08-16 08:00:00,4903.395583061498,4880.0,4,frictionless_reference
2023-08-16 12:00:00,4903.395583061498,4880.0,4,frictionless_reference
2023-08-16 16:00:00,4903.395583061498,4880.0,4,frictionless_reference
2023-08-16 20:00:00,4903.395583061498,4880.0,4,frictionless_reference
2023-08-17 00:00:00,4937.954735580239,4906.666666666668,4,frictionless_reference
2023-08-17 04:00:00,4937.954735580239,4906.666666666668,4,frictionless_reference
2023-08-17 08:00:00,4937.954735580239,4906.666666666668,4,frictionless_reference
2023-08-17 12:00:00,4937.954735580239,4906.666666666668,4,frictionless_reference
2023-08-17 16:00:00,4937.954735580239,4906.666666666668,4,frictionless_reference
2023-08-17 20:00:00,4937.954735580239,4906.666666666668,4,frictionless_reference
2023-08-18 00:00:00,4940.7734805274085,4906.666666666668,4,frictionless_reference
2023-08-18 04:00:00,4940.7734805274085,4906.666666666668,4,frictionless_reference
2023-08-18 08:00:00,4940.7734805274085,4906.666666666668,4,frictionless_reference
2023-08-18 12:00:00,4940.7734805274085,4906.666666666668,4,frictionless_reference
2023-08-18 16:00:00,4940.7734805274085,4906.666666666668,4,frictionless_reference
2023-08-18 20:00:00,4940.7734805274085,4906.666666666668,4,frictionless_reference
2023-08-19 00:00:00,4939.786919795897,4906.666666666668,4,frictionless_reference
2023-08-19 04:00:00,4939.786919795897,4906.666666666668,4,frictionless_reference
2023-08-19 08:00:00,4939.786919795897,4906.666666666668,4,frictionless_reference
2023-08-19 12:00:00,4939.786919795897,4906.666666666668,4,frictionless_reference
2023-08-19 16:00:00,4939.786919795897,4906.666666666668,4,frictionless_reference
2023-08-19 20:00:00,4939.786919795897,4906.666666666668,4,frictionless_reference
2023-08-20 00:00:00,4940.209731537972,4906.666666666668,4,frictionless_reference
2023-08-20 04:00:00,4940.209731537972,4906.666666666668,4,frictionless_reference
2023-08-20 08:00:00,4940.209731537972,4906.666666666668,4,frictionless_reference
2023-08-20 12:00:00,4940.209731537972,4906.666666666668,4,frictionless_reference
2023-08-20 16:00:00,4940.209731537972,4906.666666666668,4,frictionless_reference
